round,minutes_used,timing_tag,is_correct,player_rating,landmark,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
57,7.161222977454963,in_time,1,0.1313545741982593,The Quad / Aula Maxima,-0.00299208085853727,-0.018448746689421792,-0.014547640553598147,-0.0153083517407946,0.013537733815187887,-0.023522671345420784,-0.03525853123289789
58,8.901643171010882,in_time,1,0.13381894486675408,Brookfield Health Sciences Complex,-0.00299208085853727,-0.018448746689421792,-0.014547640553598147,-0.0153083517407946,0.012086027548518615,-0.023522671345420784,-0.03525853123289789
59,8.256282370872153,in_time,1,0.13851986956302284,Brookfield Health Sciences Complex,-0.00299208085853727,-0.018448746689421792,-0.014547640553598147,-0.0153083517407946,0.009304786513804439,-0.023522671345420784,-0.03525853123289789
60,6.137413412183097,in_time,1,0.15065107564003483,Brookfield Health Sciences Complex,-0.00299208085853727,-0.018448746689421792,-0.014547640553598147,-0.0153083517407946,0.002096855051601022,-0.023522671345420784,-0.03525853123289789
61,6.096563910555265,in_time,1,0.16249408642735386,Boole Library,-0.00299208085853727,-0.018448746689421792,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.023522671345420784,-0.03525853123289789
62,6.287132476912303,in_time,0,0.14738536641896918,Glucksman Gallery,0.0056414734319682625,-0.018448746689421792,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.023522671345420784,-0.03525853123289789
63,5.953406677156788,in_time,0,0.1311761372627922,Honan Collegiate Chapel,0.0056414734319682625,-0.008447307422844509,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.023522671345420784,-0.03525853123289789
64,9.757117869441066,in_time,0,0.12849095289620566,Student Centre,0.0056414734319682625,-0.008447307422844509,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.021988280278799906,-0.03525853123289789
65,5.839009668517445,in_time,1,0.14145016607196045,Student Centre,0.0056414734319682625,-0.008447307422844509,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.02949158464181415,-0.03525853123289789
66,4.675445081074582,in_time,1,0.1581620068471414,Geography Building,0.0056414734319682625,-0.008447307422844509,-0.02167440810702906,-0.0153083517407946,0.002096855051601022,-0.02949158464181415,-0.04544254049182127
