round,time_limit,player,landmark,minutes_used,timing_tag,is_correct,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
11,5,Novice,Student Centre,11.971567573522014,timeout,0,3.563454083632677e-07,3.5564116842579094e-07,0.00583912705613199,0.0,4.0978384773744374e-05,4.0622157625275433e-05,-0.006144484825693692,0.00030279994764066524,-1.1707988960552028e-07,-4.776507375936489e-07
12,5,Novice,The Quad / Aula Maxima,15.367260356192487,timeout,0,-4.380958933309919e-05,3.5564116842579094e-07,0.00583912705613199,0.0,4.0978384773744374e-05,4.0622157625275433e-05,-0.006101471045771572,0.00030279994764066524,-1.1707988960552028e-07,-4.776507375936489e-07
13,5,Novice,Brookfield Health Sciences Complex,19.939067156772083,timeout,0,-4.1296668889080116e-05,3.5564116842579094e-07,0.00583912705613199,0.0,4.0978384773744374e-05,4.0622157625275433e-05,-0.006101471045771572,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
14,5,Average,The Quad / Aula Maxima,7.8149516361230456,timeout,0,-4.1296668889080116e-05,-4.3437568737574306e-05,0.00583912705613199,0.0,4.0978384773744374e-05,4.0622157625275433e-05,-0.006058249880697436,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
15,5,Average,Boole Library,7.1100567292932295,timeout,0,-4.1296668889080116e-05,-4.282633737139551e-05,0.00583912705613199,0.0,4.0978384773744374e-05,4.003456987927833e-05,-0.006058249880697436,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
16,5,Expert,Honan Collegiate Chapel,7.478894618868619,timeout,0,-4.1296668889080116e-05,-4.282633737139551e-05,0.005796486599979399,0.0,8.144454004603395e-05,4.003456987927833e-05,-0.006058249880697436,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
17,5,Average,Honan Collegiate Chapel,4.769918164735444,in_time,1,-4.1296668889080116e-05,0.0009718843616508491,0.005796486599979399,0.0,-0.000894404898162593,4.003456987927833e-05,-0.006058249880697436,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
18,5,Expert,The Quad / Aula Maxima,5.916518070758791,timeout,0,-4.1296668889080116e-05,0.0009718843616508491,0.005708564794812264,0.0,-0.000894404898162593,4.003456987927833e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
19,5,Average,Honan Collegiate Chapel,6.319847747061918,timeout,0,-4.1296668889080116e-05,0.0009580427195413802,0.005708564794812264,0.0,-0.0008810881497848034,4.003456987927833e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
20,5,Novice,Glucksman Gallery,11.23292053785403,timeout,0,-4.099262681878279e-05,0.0009580427195413802,0.005708564794812264,-2.8469002904785153e-07,-0.0008810881497848034,4.003456987927833e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
21,5,Average,Glucksman Gallery,11.575255658001545,timeout,0,-4.099262681878279e-05,0.000950835298307622,0.005708564794812264,6.383671998861472e-06,-0.0008810881497848034,4.003456987927833e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
22,5,Expert,Boole Library,6.4067706668423146,timeout,0,-4.099262681878279e-05,0.000950835298307622,0.005665991862109439,6.383671998861472e-06,-0.0008810881497848034,7.995038472963855e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
23,5,Average,Glucksman Gallery,10.440765261020287,timeout,0,-4.099262681878279e-05,0.0009436633681988182,0.005665991862109439,1.302434802553165e-05,-0.0008810881497848034,7.995038472963855e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
24,5,Novice,Honan Collegiate Chapel,7.261190156751661,timeout,0,-4.721458292041624e-05,0.0009436633681988182,0.005665991862109439,1.302434802553165e-05,-0.0008750237115591607,7.995038472963855e-05,-0.005973662188928494,0.0003003195218575602,-1.1707988960552028e-07,-4.776507375936489e-07
25,5,Novice,Student Centre,11.102314498643636,timeout,0,-4.6860643154642996e-05,0.0009436633681988182,0.005665991862109439,1.302434802553165e-05,-0.0008750237115591607,7.995038472963855e-05,-0.005973662188928494,0.0003003195218575602,-4.4454770613810976e-07,-4.776507375936489e-07
26,5,Average,The Quad / Aula Maxima,2.209595216427231,in_time,0,-4.6860643154642996e-05,-0.011927719211218381,0.005665991862109439,1.302434802553165e-05,-0.0008750237115591607,7.995038472963855e-05,0.006109676559095816,0.0003003195218575602,-4.4454770613810976e-07,-4.776507375936489e-07
27,5,Novice,Honan Collegiate Chapel,14.019743004896162,timeout,0,-5.3123626483907665e-05,-0.011927719211218381,0.005665991862109439,1.302434802553165e-05,-0.0008689936490975133,7.995038472963855e-05,0.006109676559095816,0.0003003195218575602,-4.4454770613810976e-07,-4.776507375936489e-07
28,5,Expert,Brookfield Health Sciences Complex,6.942053571471562,timeout,0,-5.3123626483907665e-05,-0.011927719211218381,0.005625358150586798,1.302434802553165e-05,-0.0008689936490975133,7.995038472963855e-05,0.006109676559095816,0.0003389411101136059,-4.4454770613810976e-07,-4.776507375936489e-07
29,5,Average,The Quad / Aula Maxima,6.403305618450581,timeout,0,-5.3123626483907665e-05,-0.011788308196850594,0.005625358150586798,1.302434802553165e-05,-0.0008689936490975133,7.995038472963855e-05,0.005978720390612868,0.0003389411101136059,-4.4454770613810976e-07,-4.776507375936489e-07
30,5,Expert,Brookfield Health Sciences Complex,7.7256235177079216,timeout,0,-5.3123626483907665e-05,-0.011788308196850594,0.005584939162304921,1.302434802553165e-05,-0.0008689936490975133,7.995038472963855e-05,0.005978720390612868,0.0003773776957004586,-4.4454770613810976e-07,-4.776507375936489e-07
31,5,Novice,Glucksman Gallery,12.129806902567216,timeout,0,-5.26165112375434e-05,-0.011788308196850594,0.005584939162304921,1.2554439604308241e-05,-0.0008689936490975133,7.995038472963855e-05,0.005978720390612868,0.0003773776957004586,-4.4454770613810976e-07,-4.776507375936489e-07
32,5,Average,Student Centre,11.57643964462797,timeout,0,-5.26165112375434e-05,-0.011695847997859795,0.005584939162304921,1.2554439604308241e-05,-0.0008689936490975133,7.995038472963855e-05,0.005978720390612868,0.0003773776957004586,-8.295882887721005e-05,-4.776507375936489e-07
33,5,Novice,The Quad / Aula Maxima,11.174863008313052,timeout,0,-6.06224242195987e-06,-0.011695847997859795,0.005584939162304921,1.2554439604308241e-05,-0.0008689936490975133,7.995038472963855e-05,0.0059344278676506735,0.0003773776957004586,-8.295882887721005e-05,-4.776507375936489e-07
34,5,Average,Honan Collegiate Chapel,8.03562195368316,timeout,0,-6.06224242195987e-06,-0.011610474407297268,0.005584939162304921,1.2554439604308241e-05,-0.0009482771816806792,7.995038472963855e-05,0.0059344278676506735,0.0003773776957004586,-8.295882887721005e-05,-4.776507375936489e-07
35,5,Novice,Brookfield Health Sciences Complex,7.442294847404105,timeout,0,-3.070614934754821e-06,-0.011610474407297268,0.005584939162304921,1.2554439604308241e-05,-0.0009482771816806792,7.995038472963855e-05,0.0059344278676506735,0.0003745658055122178,-8.295882887721005e-05,-4.776507375936489e-07
36,5,Novice,Glucksman Gallery,13.009469772313421,timeout,0,-2.9488509121034164e-06,-0.011610474407297268,0.005584939162304921,1.2444226318983451e-05,-0.0009482771816806792,7.995038472963855e-05,0.0059344278676506735,0.0003745658055122178,-8.295882887721005e-05,-4.776507375936489e-07
37,5,Average,Honan Collegiate Chapel,8.312460733152074,timeout,0,-2.9488509121034164e-06,-0.011525621730797539,0.005584939162304921,1.2444226318983451e-05,-0.001027132417694825,7.995038472963855e-05,0.0059344278676506735,0.0003745658055122178,-8.295882887721005e-05,-4.776507375936489e-07
38,5,Average,Honan Collegiate Chapel,5.102308970973458,timeout,0,-2.9488509121034164e-06,-0.011441306358042663,0.005584939162304921,1.2444226318983451e-05,-0.001105542433603055,7.995038472963855e-05,0.0059344278676506735,0.0003745658055122178,-8.295882887721005e-05,-4.776507375936489e-07
39,5,Average,Student Centre,11.698531070833422,timeout,0,-2.9488509121034164e-06,-0.011348547317683587,0.005584939162304921,1.2444226318983451e-05,-0.001105542433603055,7.995038472963855e-05,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
40,5,Expert,Boole Library,7.167036129380987,timeout,0,-2.9488509121034164e-06,-0.011348547317683587,0.005542275585455592,1.2444226318983451e-05,-0.001105542433603055,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
41,5,Novice,Glucksman Gallery,16.306322973653707,timeout,0,-2.8244878253058865e-06,-0.011348547317683587,0.005542275585455592,1.2331552712929293e-05,-0.001105542433603055,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
42,5,Average,Honan Collegiate Chapel,12.203475354295643,timeout,0,-2.8244878253058865e-06,-0.011264683301784397,0.005542275585455592,1.2331552712929293e-05,-0.00118268452456376,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
43,5,Novice,Honan Collegiate Chapel,9.36085052333559,timeout,0,-1.2275656956139984e-05,-0.011264683301784397,0.005542275585455592,1.2331552712929293e-05,-0.001173675802882484,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
44,5,Average,Honan Collegiate Chapel,11.90971925808453,timeout,0,-1.2275656956139984e-05,-0.011181433055059887,0.005542275585455592,1.2331552712929293e-05,-0.0012512498964212325,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
45,5,Expert,Glucksman Gallery,4.538468304266182,in_time,1,-1.2275656956139984e-05,-0.011181433055059887,0.007659675839897384,-0.00197785506828443,-0.0012512498964212325,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.0001629398381664142,-4.776507375936489e-07
46,5,Novice,Student Centre,16.8393412212956,timeout,0,-1.3504497321795499e-05,-0.011181433055059887,0.007659675839897384,-0.00197785506828443,-0.0012512498964212325,0.000119001319990919,0.0059344278676506735,0.0003745658055122178,-0.00016186636842170364,-4.776507375936489e-07
47,5,Expert,Boole Library,4.9474229329164485,in_time,1,-1.3504497321795499e-05,-0.011181433055059887,0.007849470069947384,-0.00197785506828443,-0.0012512498964212325,-5.2788714323112905e-05,0.0059344278676506735,0.0003745658055122178,-0.00016186636842170364,-4.776507375936489e-07
48,5,Novice,Honan Collegiate Chapel,10.180698715368454,timeout,0,-2.3599856779918946e-05,-0.011181433055059887,0.007849470069947384,-0.00197785506828443,-0.0012416186914209538,-5.2788714323112905e-05,0.0059344278676506735,0.0003745658055122178,-0.00016186636842170364,-4.776507375936489e-07
49,5,Expert,The Quad / Aula Maxima,9.517054729796467,timeout,0,-2.3599856779918946e-05,-0.011181433055059887,0.007834229529721338,-0.00197785506828443,-0.0012416186914209538,-5.2788714323112905e-05,0.005948591196918334,0.0003745658055122178,-0.00016186636842170364,-4.776507375936489e-07
50,5,Expert,Student Centre,5.634459217584497,timeout,0,-2.3599856779918946e-05,-0.011181433055059887,0.007769761281329138,-0.00197785506828443,-0.0012416186914209538,-5.2788714323112905e-05,0.005948591196918334,0.0003745658055122178,-0.000104144797186827,-4.776507375936489e-07
51,5,Novice,Brookfield Health Sciences Complex,12.208678917004482,timeout,0,-2.0298399015411316e-05,-0.011181433055059887,0.007769761281329138,-0.00197785506828443,-0.0012416186914209538,-5.2788714323112905e-05,0.005948591196918334,0.0003716376281482198,-0.000104144797186827,-4.776507375936489e-07
52,5,Expert,Boole Library,4.228331318430305,in_time,1,-2.0298399015411316e-05,-0.011181433055059887,0.011477571033945954,-0.00197785506828443,-0.0012416186914209538,-0.003333868444260246,0.005948591196918334,0.0003716376281482198,-0.000104144797186827,-4.776507375936489e-07
53,5,Expert,Brookfield Health Sciences Complex,6.243317242458549,timeout,0,-2.0298399015411316e-05,-0.011181433055059887,0.01138652626602671,-0.00197785506828443,-0.0012416186914209538,-0.003333868444260246,0.005948591196918334,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
54,5,Average,Boole Library,8.624921496176663,timeout,0,-2.0298399015411316e-05,-0.011115628226156214,0.01138652626602671,-0.00197785506828443,-0.0012416186914209538,-0.0033908447992240472,0.005948591196918334,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
55,5,Novice,Glucksman Gallery,12.582036903718322,timeout,0,-3.669293165588705e-05,-0.011115628226156214,0.01138652626602671,-0.001963479265409386,-0.0012416186914209538,-0.0033908447992240472,0.005948591196918334,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
56,5,Expert,Honan Collegiate Chapel,6.499270187649228,timeout,0,-3.669293165588705e-05,-0.011115628226156214,0.011282608261268211,-0.001963479265409386,-0.0011424361906767666,-0.0033908447992240472,0.005948591196918334,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
57,5,Average,The Quad / Aula Maxima,9.56157110075786,timeout,0,-3.669293165588705e-05,-0.010971473920860744,0.011282608261268211,-0.001963479265409386,-0.0011424361906767666,-0.0033908447992240472,0.0058220340263013485,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
58,5,Expert,Glucksman Gallery,7.844047813185532,timeout,0,-3.669293165588705e-05,-0.010971473920860744,0.011171811554322024,-0.0018651006202628961,-0.0011424361906767666,-0.0033908447992240472,0.0058220340263013485,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
59,5,Average,Glucksman Gallery,6.79992532180869,timeout,0,-3.669293165588705e-05,-0.010893880460655113,0.011171811554322024,-0.001933303184917968,-0.0011424361906767666,-0.0033908447992240472,0.0058220340263013485,0.0004543530145043312,-0.000104144797186827,-4.776507375936489e-07
60,5,Novice,Geography Building,14.731685099518469,timeout,0,-3.6385709462104284e-05,-0.010893880460655113,0.011171811554322024,-0.001933303184917968,-0.0011424361906767666,-0.0033908447992240472,0.0058220340263013485,0.0004543530145043312,-0.000104144797186827,-7.339833655350957e-07
61,5,Novice,Brookfield Health Sciences Complex,9.49323609112379,timeout,0,-3.2204208000843334e-05,-0.010893880460655113,0.011171811554322024,-0.001933303184917968,-0.0011424361906767666,-0.0033908447992240472,0.0058220340263013485,0.0004506775871808024,-0.000104144797186827,-7.339833655350957e-07
62,5,Expert,The Quad / Aula Maxima,4.418139891392151,in_time,1,-3.2204208000843334e-05,-0.010893880460655113,0.014072339692372739,-0.001933303184917968,-0.0011424361906767666,-0.0033908447992240472,0.00324378679247849,0.0004506775871808024,-0.000104144797186827,-7.339833655350957e-07
63,5,Expert,Boole Library,7.534892247699363,timeout,0,-3.2204208000843334e-05,-0.010893880460655113,0.01392317802406061,-0.001933303184917968,-0.0011424361906767666,-0.0032629659543174303,0.00324378679247849,0.0004506775871808024,-0.000104144797186827,-7.339833655350957e-07
64,5,Average,Student Centre,12.667720345711302,timeout,0,-3.2204208000843334e-05,-0.010800707320610801,0.01392317802406061,-0.001933303184917968,-0.0011424361906767666,-0.0032629659543174303,0.00324378679247849,0.0004506775871808024,-0.00018214498921427188,-7.339833655350957e-07
65,5,Novice,Glucksman Gallery,11.823624556322683,timeout,0,-4.854177348691201e-05,-0.010800707320610801,0.01392317802406061,-0.0019189261272902277,-0.0011424361906767666,-0.0032629659543174303,0.00324378679247849,0.0004506775871808024,-0.00018214498921427188,-7.339833655350957e-07
66,5,Novice,The Quad / Aula Maxima,13.896010000391138,timeout,0,-1.9973984846981107e-05,-0.010800707320610801,0.01392317802406061,-0.0019189261272902277,-0.0011424361906767666,-0.0032629659543174303,0.003218922870793076,0.0004506775871808024,-0.00018214498921427188,-7.339833655350957e-07
67,5,Novice,Geography Building,16.482832480500655,timeout,0,-1.9802474876339472e-05,-0.010800707320610801,0.01392317802406061,-0.0019189261272902277,-0.0011424361906767666,-0.0032629659543174303,0.003218922870793076,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
68,5,Novice,Honan Collegiate Chapel,9.196926534059378,timeout,0,-2.968399071779615e-05,-0.010800707320610801,0.01392317802406061,-0.0019189261272902277,-0.001133607143978187,-0.0032629659543174303,0.003218922870793076,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
69,5,Novice,Honan Collegiate Chapel,12.20224066517456,timeout,0,-3.9481308787284056e-05,-0.010800707320610801,0.01392317802406061,-0.0019189261272902277,-0.001124844753873786,-0.0032629659543174303,0.003218922870793076,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
70,5,Average,Honan Collegiate Chapel,10.572286316531134,timeout,0,-3.9481308787284056e-05,-0.010717354316459897,0.01392317802406061,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.003218922870793076,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
71,5,Average,The Quad / Aula Maxima,5.225242435291717,timeout,0,-3.9481308787284056e-05,-0.010595413469950856,0.01392317802406061,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.0031126601331209116,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
72,5,Expert,The Quad / Aula Maxima,5.162118609801329,timeout,0,-3.9481308787284056e-05,-0.010595413469950856,0.01383050107711017,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.0031962157766655384,0.0004506775871808024,-0.00018214498921427188,-8.726510013730147e-07
73,5,Novice,Geography Building,10.628549995045733,timeout,0,-3.91320905644612e-05,-0.010595413469950856,0.01383050107711017,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.0031962157766655384,0.0004506775871808024,-0.00018214498921427188,-1.1495340341980407e-06
74,5,Novice,The Quad / Aula Maxima,9.7094004862368,timeout,0,-9.811771030040735e-06,-0.010595413469950856,0.01383050107711017,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.003171141848236103,0.0004506775871808024,-0.00018214498921427188,-1.1495340341980407e-06
75,5,Average,Student Centre,9.962797361936179,timeout,0,-9.811771030040735e-06,-0.010502996380274294,0.01383050107711017,-0.0019189261272902277,-0.0012027551193014155,-0.0032629659543174303,0.003171141848236103,0.0004506775871808024,-0.0002579660522235642,-1.1495340341980407e-06
76,5,Average,Honan Collegiate Chapel,4.649144830350983,in_time,1,-9.811771030040735e-06,-0.008556732880180024,0.01383050107711017,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.003171141848236103,0.0004506775871808024,-0.0002579660522235642,-1.1495340341980407e-06
77,5,Novice,The Quad / Aula Maxima,12.470107428906708,timeout,0,1.9247546077311337e-05,-0.008556732880180024,0.01383050107711017,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.003146257529937789,0.0004506775871808024,-0.0002579660522235642,-1.1495340341980407e-06
78,5,Novice,The Quad / Aula Maxima,13.88421905196539,timeout,0,4.80420775421652e-05,-0.008556732880180024,0.01383050107711017,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,0.0004506775871808024,-0.0002579660522235642,-1.1495340341980407e-06
79,5,Expert,Student Centre,6.596000201766391,timeout,0,4.80420775421652e-05,-0.008556732880180024,0.013707962385522321,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,0.0004506775871808024,-0.0001539182290669365,-1.1495340341980407e-06
80,5,Expert,Brookfield Health Sciences Complex,0.5961083076583717,in_time,1,4.80420775421652e-05,-0.008556732880180024,0.036739780115472,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01937695146928005,-0.0001539182290669365,-1.1495340341980407e-06
81,5,Average,Geography Building,9.462835800053945,timeout,0,4.80420775421652e-05,-0.008479376524906847,0.036739780115472,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01937695146928005,-0.0001539182290669365,-6.326633083765863e-05
82,5,Average,Geography Building,9.45368405878213,timeout,0,4.80420775421652e-05,-0.008402667549423173,0.036739780115472,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01937695146928005,-0.0001539182290669365,-0.0001249841808268095
83,5,Expert,Brookfield Health Sciences Complex,6.202722893828432,timeout,0,4.80420775421652e-05,-0.008402667549423173,0.0362441863549898,-0.0019189261272902277,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01894973562150589,-0.0001539182290669365,-0.0001249841808268095
84,5,Average,Glucksman Gallery,11.152102501795815,timeout,0,4.80420775421652e-05,-0.008343233419611708,0.0362441863549898,-0.0019680268231685623,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01894973562150589,-0.0001539182290669365,-0.0001249841808268095
85,5,Average,Glucksman Gallery,6.098714712588865,timeout,0,4.80420775421652e-05,-0.008284329326595596,0.0362441863549898,-0.002016770458201062,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01894973562150589,-0.0001539182290669365,-0.0001249841808268095
86,5,Average,Student Centre,8.13158180373681,timeout,0,4.80420775421652e-05,-0.008208276441290043,0.0362441863549898,-0.002016770458201062,-0.0029841586523288778,-0.0032629659543174303,0.0031215671963966585,-0.01894973562150589,-0.0002139644380665317,-0.0001249841808268095
87,5,Expert,The Quad / Aula Maxima,4.947281096976204,in_time,1,4.80420775421652e-05,-0.008208276441290043,0.036230988275844714,-0.002016770458201062,-0.0029841586523288778,-0.0032629659543174303,0.0031335090541425065,-0.01894973562150589,-0.0002139644380665317,-0.0001249841808268095
88,5,Average,Geography Building,7.265457434503659,timeout,0,4.80420775421652e-05,-0.008131990702881975,0.036230988275844714,-0.002016770458201062,-0.0029841586523288778,-0.0032629659543174303,0.0031335090541425065,-0.01894973562150589,-0.0002139644380665317,-0.00018459820156953774
89,5,Average,Honan Collegiate Chapel,10.151891073721371,timeout,0,4.80420775421652e-05,-0.008083461746920616,0.036230988275844714,-0.002016770458201062,-0.0030259310906646784,-0.0032629659543174303,0.0031335090541425065,-0.01894973562150589,-0.0002139644380665317,-0.00018459820156953774
90,5,Expert,Student Centre,5.770615651219359,timeout,0,4.80420775421652e-05,-0.008083461746920616,0.03590263314090163,-0.002016770458201062,-0.0030259310906646784,-0.0032629659543174303,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018459820156953774
91,5,Novice,Glucksman Gallery,15.770824726021278,timeout,0,2.8813515922250177e-05,-0.008083461746920616,0.03590263314090163,-0.002000832690683884,-0.0030259310906646784,-0.0032629659543174303,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018459820156953774
92,5,Novice,Boole Library,10.352259528372025,timeout,0,-2.2869196341108994e-06,-0.008083461746920616,0.03590263314090163,-0.002000832690683884,-0.0030259310906646784,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018459820156953774
93,5,Novice,Honan Collegiate Chapel,12.73768634717783,timeout,0,-3.0759551507964387e-05,-0.008083461746920616,0.03590263314090163,-0.002000832690683884,-0.0030011435228718434,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018459820156953774
94,5,Novice,Glucksman Gallery,10.476456235982322,timeout,0,-4.9577849799192085e-05,-0.008083461746920616,0.03590263314090163,-0.001985523584331369,-0.0030011435228718434,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018459820156953774
95,5,Novice,Geography Building,11.326915905191115,timeout,0,-5.08844482884285e-05,-0.008083461746920616,0.03590263314090163,-0.001985523584331369,-0.0030011435228718434,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018359539777747577
96,5,Novice,Honan Collegiate Chapel,9.617992577386381,timeout,0,-7.937287076502736e-05,-0.008083461746920616,0.03590263314090163,-0.001985523584331369,-0.0029768038997850404,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018359539777747577
97,5,Expert,Glucksman Gallery,7.523497105408584,timeout,0,-7.937287076502736e-05,-0.008083461746920616,0.03556009383712797,-0.0016856043782622725,-0.0029768038997850404,-0.0032389634130942186,0.0031335090541425065,-0.01894973562150589,5.972810793805091e-05,-0.00018359539777747577
98,5,Novice,Brookfield Health Sciences Complex,7.46211989704236,timeout,0,-0.0002647304713047147,-0.008083461746920616,0.03556009383712797,-0.0016856043782622725,-0.0029768038997850404,-0.0032389634130942186,0.0031335090541425065,-0.018806835329255252,5.972810793805091e-05,-0.00018359539777747577
99,5,Novice,Boole Library,12.154538246866352,timeout,0,-0.0002942868939120464,-0.008083461746920616,0.03556009383712797,-0.0016856043782622725,-0.0029768038997850404,-0.003217214347402031,0.0031335090541425065,-0.018806835329255252,5.972810793805091e-05,-0.00018359539777747577
100,5,Novice,Geography Building,9.301711129827838,timeout,0,-0.00029317995309463833,-0.008083461746920616,0.03556009383712797,-0.0016856043782622725,-0.0029768038997850404,-0.003217214347402031,0.0031335090541425065,-0.018806835329255252,5.972810793805091e-05,-0.0001844221442004774
