round,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
1,0.0,0.007503244369941321,0.0,0.0,0.0,0.0,-0.007503244369941321,0.0,0.0,0.0
2,0.0,-0.003098686977280268,0.0,0.0,0.0,0.0,-0.007503244369941321,0.010507552136415462,0.0,0.0
3,0.007345053371302612,-0.003098686977280268,0.0,0.0,0.0,0.0,-0.007503244369941321,0.0030965252318376785,0.0,0.0
4,-0.0023729843625827527,-0.003098686977280268,0.0,0.0,0.0,0.0,-0.007503244369941321,0.0030965252318376785,0.00963152701221873,0.0
5,-0.0023729843625827527,-0.003098686977280268,-0.020313876514801037,0.0,0.0,0.0,-0.007503244369941321,0.0030965252318376785,0.00963152701221873,0.020313876514801037
6,-0.009443057063246309,-0.003098686977280268,-0.020313876514801037,0.0,0.0,0.0,-0.007503244369941321,0.0030965252318376785,0.01663909415855422,0.020313876514801037
7,-0.00917427544311813,-0.003098686977280268,-0.020313876514801037,0.0,0.0,-0.00026171530684340635,-0.007503244369941321,0.0030965252318376785,0.01663909415855422,0.020313876514801037
8,-0.00917427544311813,-0.003098686977280268,-0.00835882162544041,0.0,0.0,-0.00026171530684340635,-0.007503244369941321,0.0030965252318376785,0.01663909415855422,0.00835882162544041
9,-0.008262859630348146,-0.003098686977280268,-0.00835882162544041,0.0,0.0,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.01663909415855422,0.00835882162544041
10,-0.010307831624738773,-0.003098686977280268,-0.00835882162544041,0.0,0.0,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.018631026533493793,0.00835882162544041
11,-0.02063739693682242,-0.003098686977280268,-0.00835882162544041,0.0,0.0,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.018631026533493793,0.018333892799073145
12,-0.027938679712885994,-0.003098686977280268,-0.00835882162544041,0.0,0.006866928843209933,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.018631026533493793,0.018333892799073145
13,-0.027938679712885994,-0.003098686977280268,0.008249545230840673,0.0,0.006866928843209933,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.0018755383172653385,0.018333892799073145
14,-0.027938679712885994,-0.003098686977280268,0.028908298898888504,0.0,0.006866928843209933,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.0018755383172653385,-0.0023248608689746854
15,-0.027938679712885994,0.009349433970535646,0.028908298898888504,0.0,-0.005471139954772635,-0.0011493320606725875,-0.007503244369941321,0.0030965252318376785,0.0018755383172653385,-0.0023248608689746854
16,-0.025118832428175666,0.009349433970535646,0.028908298898888504,0.0,-0.005471139954772635,-0.0011493320606725875,-0.01015644026728134,0.0030965252318376785,0.0018755383172653385,-0.0023248608689746854
