round,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
38,-0.023679314185691937,0.021758650309777475,0.0455927447859408,0.023090959063481725,-0.025349793612150492,0.0034013999199315487,-0.02810394159318601,-0.007108050057592042,0.0012005619766084661,-0.011760118223446758
39,-0.03235799196560712,0.021758650309777475,0.0455927447859408,0.023090959063481725,-0.017561467231418316,0.0034013999199315487,-0.02810394159318601,-0.007108050057592042,0.0012005619766084661,-0.011760118223446758
40,-0.03235799196560712,0.010052315409593478,0.0455927447859408,0.023090959063481725,-0.017561467231418316,0.0034013999199315487,-0.02810394159318601,0.0035841531560519523,0.0012005619766084661,-0.011760118223446758
41,-0.0323603022185929,0.010052315409593478,0.0455927447859408,0.023090959063481725,-0.017561467231418316,0.0034013999199315487,-0.02810394159318601,0.0035841531560519523,0.0012005619766084661,-0.011758064401419317
42,-0.0323603022185929,0.021232699031062768,0.0455927447859408,0.023090959063481725,-0.017561467231418316,0.0034013999199315487,-0.02810394159318601,-0.006634859899240045,0.0012005619766084661,-0.011758064401419317
43,-0.0323603022185929,0.021232699031062768,0.05559710801486947,0.013388741032742174,-0.017561467231418316,0.0034013999199315487,-0.02810394159318601,-0.006634859899240045,0.0012005619766084661,-0.011758064401419317
44,-0.03422079479962017,0.021232699031062768,0.05559710801486947,0.013388741032742174,-0.01590600852666752,0.0034013999199315487,-0.02810394159318601,-0.006634859899240045,0.0012005619766084661,-0.011758064401419317
45,-0.03422079479962017,0.028546028716615914,0.05559710801486947,0.013388741032742174,-0.0227328125837203,0.0034013999199315487,-0.02810394159318601,-0.006634859899240045,0.0012005619766084661,-0.011758064401419317
46,-0.03422079479962017,0.028546028716615914,0.06903289401786802,0.013388741032742174,-0.0227328125837203,0.0034013999199315487,-0.02810394159318601,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
47,-0.03422079479962017,0.039754225752004865,0.06903289401786802,0.013388741032742174,-0.0227328125837203,-0.006648538757938088,-0.02810394159318601,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
48,-0.03422079479962017,0.039754225752004865,0.08194726512128798,0.013388741032742174,-0.0227328125837203,-0.006648538757938088,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
49,-0.03422079479962017,0.04867538268452262,0.08194726512128798,0.005382811599000845,-0.0227328125837203,-0.006648538757938088,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
50,-0.03422079479962017,0.04867538268452262,0.09552222310992864,0.005382811599000845,-0.036040430043044185,-0.006648538757938088,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
51,-0.02983117276989723,0.04867538268452262,0.09552222310992864,0.001513013230692464,-0.036040430043044185,-0.006648538757938088,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
52,-0.02983117276989723,0.056441294167360774,0.09552222310992864,0.001513013230692464,-0.036040430043044185,-0.01355245801040983,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
53,-0.02983117276989723,0.056441294167360774,0.11320160252135014,0.001513013230692464,-0.0533742841239493,-0.01355245801040983,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.011758064401419317
54,-0.02983117276989723,0.056441294167360774,0.12716667059534992,0.001513013230692464,-0.0533742841239493,-0.01355245801040983,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.024913997629929845
55,-0.027307997130828397,0.056441294167360774,0.12716667059534992,0.001513013230692464,-0.05566854261834455,-0.01355245801040983,-0.04037968994973355,-0.019668019684612667,0.0012005619766084661,-0.024913997629929845
56,-0.027307997130828397,0.056441294167360774,0.13832483974779683,0.001513013230692464,-0.05566854261834455,-0.01355245801040983,-0.04037968994973355,-0.019668019684612667,-0.009209772434770197,-0.024913997629929845
57,-0.027342814959711116,0.056441294167360774,0.13832483974779683,0.001513013230692464,-0.05566854261834455,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.024913997629929845
58,-0.027342814959711116,0.056441294167360774,0.11398657433775942,0.001513013230692464,-0.05566854261834455,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.0021948565291135085
59,-0.027342814959711116,0.056441294167360774,0.12730114965788134,0.001513013230692464,-0.06847909615978677,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.0021948565291135085
60,-0.02383541897949038,0.056441294167360774,0.12730114965788134,-0.00152603610528515,-0.06847909615978677,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.0021948565291135085
61,-0.02383541897949038,0.056441294167360774,0.11040085645858962,-0.00152603610528515,-0.052213887047316034,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.0021948565291135085
62,-0.021538825272310613,0.056441294167360774,0.11040085645858962,-0.00152603610528515,-0.052213887047316034,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.004186892131706567
63,-0.021538825272310613,0.056441294167360774,0.1269068167156421,-0.00152603610528515,-0.052213887047316034,-0.01355245801040983,-0.04037968994973355,-0.0196378835359084,-0.009209772434770197,-0.019466403329411512
64,-0.021538825272310613,0.04749800565567447,0.1269068167156421,-0.00152603610528515,-0.052213887047316034,-0.01355245801040983,-0.04037968994973355,-0.011598972514167898,-0.009209772434770197,-0.019466403329411512
65,-0.021538825272310613,0.04749800565567447,0.14222177906445255,-0.00152603610528515,-0.052213887047316034,-0.01355245801040983,-0.04037968994973355,-0.011598972514167898,-0.009209772434770197,-0.0336515733738015
66,-0.022439151613594444,0.04749800565567447,0.14222177906445255,-0.00152603610528515,-0.052213887047316034,-0.012794011890223257,-0.04037968994973355,-0.011598972514167898,-0.009209772434770197,-0.0336515733738015
67,-0.022439151613594444,0.03482649599798707,0.14222177906445255,-0.00152603610528515,-0.052213887047316034,-0.012794011890223257,-0.04037968994973355,-0.00019975439411847387,-0.009209772434770197,-0.0336515733738015
68,-0.022439151613594444,0.025815904046043024,0.14222177906445255,-0.00152603610528515,-0.052213887047316034,-0.012794011890223257,-0.03258918818185415,-0.00019975439411847387,-0.009209772434770197,-0.0336515733738015
69,-0.02413667190724062,0.025815904046043024,0.14222177906445255,-0.00152603610528515,-0.052213887047316034,-0.012794011890223257,-0.03258918818185415,0.0012611318992517603,-0.009209772434770197,-0.0336515733738015
70,-0.02413667190724062,0.025815904046043024,0.15477128048239117,-0.012815496305803968,-0.052213887047316034,-0.012794011890223257,-0.03258918818185415,0.0012611318992517603,-0.009209772434770197,-0.0336515733738015
71,-0.02413667190724062,0.025815904046043024,0.16774808133929736,-0.012815496305803968,-0.052213887047316034,-0.012794011890223257,-0.03258918818185415,-0.01053833823474965,-0.009209772434770197,-0.0336515733738015
72,-0.022770139888529897,0.025815904046043024,0.16774808133929736,-0.012815496305803968,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.009209772434770197,-0.0336515733738015
73,-0.02561455927472256,0.025815904046043024,0.16774808133929736,-0.012815496305803968,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.0336515733738015
74,-0.02561455927472256,0.03357999061889679,0.16774808133929736,-0.01974189921245573,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.0336515733738015
75,-0.034693465687360425,0.03357999061889679,0.16774808133929736,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.0336515733738015
76,-0.034693465687360425,0.018227819603964232,0.16774808133929736,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.019808702190525662
77,-0.034693465687360425,0.018227819603964232,0.17818048609939308,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.02939438872860961
78,-0.03453083483762514,0.018227819603964232,0.17818048609939308,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.029534947153875637
79,-0.03453083483762514,0.018227819603964232,0.19461650327938326,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.03372011123182164,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
80,-0.03453083483762514,0.018227819603964232,0.21033869290292223,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.04722051939727463,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
81,-0.03453083483762514,0.022958516005371712,0.21033869290292223,-0.012055779579029348,-0.052213887047316034,-0.012794011890223257,-0.05132386411480195,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
82,-0.03977133357529028,0.022958516005371712,0.21033869290292223,-0.012055779579029348,-0.052213887047316034,-0.008562613839717823,-0.05132386411480195,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
83,-0.03977133357529028,0.01446274511595435,0.21033869290292223,-0.012055779579029348,-0.04454189805608899,-0.008562613839717823,-0.05132386411480195,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
84,-0.02847221417799684,0.01446274511595435,0.21033869290292223,-0.012055779579029348,-0.04454189805608899,-0.008562613839717823,-0.060553394575310844,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
85,-0.02847221417799684,0.018844672165227738,0.21033869290292223,-0.01590218499085517,-0.04454189805608899,-0.008562613839717823,-0.060553394575310844,-0.01053833823474965,-0.0068525038473545834,-0.044792285810998
86,-0.02847221417799684,0.026342419823482184,0.21033869290292223,-0.01590218499085517,-0.04454189805608899,-0.008562613839717823,-0.060553394575310844,-0.01706188383923668,-0.0068525038473545834,-0.044792285810998
87,-0.03345943552401504,0.026342419823482184,0.21033869290292223,-0.01590218499085517,-0.04454189805608899,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,-0.0068525038473545834,-0.044792285810998
88,-0.03345943552401504,0.026342419823482184,0.18792517033933606,-0.01590218499085517,-0.04454189805608899,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,0.012415261163447567,-0.044792285810998
89,-0.03345943552401504,0.034665277143897874,0.18792517033933606,-0.01590218499085517,-0.0519320213664581,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,0.012415261163447567,-0.044792285810998
90,-0.03345943552401504,0.02458066835382627,0.18792517033933606,-0.007195359564892017,-0.0519320213664581,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,0.012415261163447567,-0.044792285810998
91,-0.033497347676016864,0.02458066835382627,0.18792517033933606,-0.007163690951188754,-0.0519320213664581,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,0.012415261163447567,-0.044792285810998
92,-0.033497347676016864,0.03201286558669296,0.18792517033933606,-0.007163690951188754,-0.0519320213664581,-0.00456368589804818,-0.060553394575310844,-0.01706188383923668,0.012415261163447567,-0.05134019895383523
93,-0.037674035252076,0.03201286558669296,0.18792517033933606,-0.007163690951188754,-0.0519320213664581,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.012415261163447567,-0.05134019895383523
94,-0.037674035252076,0.03201286558669296,0.20144286626645191,-0.007163690951188754,-0.06426510908185008,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.012415261163447567,-0.05134019895383523
95,-0.043995056210282844,0.03201286558669296,0.20144286626645191,-0.007163690951188754,-0.06426510908185008,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.012415261163447567,-0.04595178764519989
96,-0.05023736261899914,0.03201286558669296,0.20144286626645191,-0.007163690951188754,-0.05894379870064931,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.012415261163447567,-0.04595178764519989
97,-0.05023736261899914,0.03201286558669296,0.21702457219381588,-0.007163690951188754,-0.05894379870064931,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,-0.0008763381290588738,-0.04595178764519989
98,-0.05023736261899914,0.01933260577136244,0.21702457219381588,-0.007163690951188754,-0.05894379870064931,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.04595178764519989
99,-0.05023736261899914,0.01933260577136244,0.2320468336401054,-0.007163690951188754,-0.05894379870064931,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.05967529449959118
100,-0.05023736261899914,0.01933260577136244,0.24901939829240732,-0.007163690951188754,-0.07431456745154237,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.05967529449959118
101,-0.043666471690226284,0.01933260577136244,0.24901939829240732,-0.007163690951188754,-0.07431456745154237,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.0653828566931968
102,-0.03696829733718519,0.01933260577136244,0.24901939829240732,-0.007163690951188754,-0.07431456745154237,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.07125522872873967
103,-0.03593988560739249,0.01933260577136244,0.24901939829240732,-0.007163690951188754,-0.07520785939201924,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.07125522872873967
104,-0.03593988560739249,0.028556378951910447,0.24901939829240732,-0.015075905305878174,-0.07520785939201924,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,0.009674773582951228,-0.07125522872873967
105,-0.03593988560739249,0.028556378951910447,0.26581036502989025,-0.015075905305878174,-0.07520785939201924,-0.00456368589804818,-0.05719388500326327,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
106,-0.03730053429190098,0.028556378951910447,0.26581036502989025,-0.015075905305878174,-0.07520785939201924,-0.00456368589804818,-0.0560885892450406,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
107,-0.03635294917484064,0.028556378951910447,0.26581036502989025,-0.015075905305878174,-0.07603861894670227,-0.00456368589804818,-0.0560885892450406,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
108,-0.03135640962454626,0.028556378951910447,0.26581036502989025,-0.015075905305878174,-0.07603861894670227,-0.008542830517287143,-0.0560885892450406,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
109,-0.03135640962454626,0.025695264403512746,0.26581036502989025,-0.015075905305878174,-0.07603861894670227,-0.006202396741483875,-0.0560885892450406,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
110,-0.03135640962454626,0.025695264403512746,0.2824887612457978,-0.02964410143823602,-0.07603861894670227,-0.006202396741483875,-0.0560885892450406,-0.01706188383923668,-0.004557268778734667,-0.07125522872873967
111,-0.03135640962454626,0.03675664055114761,0.2824887612457978,-0.02964410143823602,-0.07603861894670227,-0.006202396741483875,-0.0560885892450406,-0.02621229098147576,-0.004557268778734667,-0.07125522872873967
112,-0.03135640962454626,0.03675664055114761,0.297494563919703,-0.02964410143823602,-0.07603861894670227,-0.006202396741483875,-0.0560885892450406,-0.02621229098147576,-0.004557268778734667,-0.08487264405244245
113,-0.03135640962454626,0.04473503231154375,0.297494563919703,-0.02964410143823602,-0.08309811001074566,-0.006202396741483875,-0.0560885892450406,-0.02621229098147576,-0.004557268778734667,-0.08487264405244245
114,-0.030953195988766433,0.04473503231154375,0.297494563919703,-0.02964410143823602,-0.08345816171113093,-0.006202396741483875,-0.0560885892450406,-0.02621229098147576,-0.004557268778734667,-0.08487264405244245
115,-0.030953195988766433,0.04070119979689376,0.297494563919703,-0.02964410143823602,-0.08345816171113093,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,-0.004557268778734667,-0.08487264405244245
116,-0.03802989208973767,0.04070119979689376,0.297494563919703,-0.02964410143823602,-0.08345816171113093,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,0.0012479338304105204,-0.08487264405244245
117,-0.03802989208973767,0.04278214849474185,0.297494563919703,-0.02964410143823602,-0.08345816171113093,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,0.0012479338304105204,-0.08673083794914853
118,-0.03802989208973767,0.04278214849474185,0.30946273518640005,-0.02964410143823602,-0.09442527776035331,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,0.0012479338304105204,-0.08673083794914853
119,-0.03520183354553116,0.04278214849474185,0.30946273518640005,-0.02964410143823602,-0.09442527776035331,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,0.0012479338304105204,-0.08927919839557638
120,-0.033766673777213686,0.04278214849474185,0.30946273518640005,-0.02964410143823602,-0.09442527776035331,-0.006202396741483875,-0.0560885892450406,-0.022870914729558607,5.9136638125747336e-05,-0.08927919839557638
121,-0.031228008905097474,0.04278214849474185,0.30946273518640005,-0.02964410143823602,-0.09442527776035331,-0.006202396741483875,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.08927919839557638
122,-0.031228008905097474,0.04278214849474185,0.31990017535180054,-0.02964410143823602,-0.09442527776035331,-0.014752518959168131,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.08927919839557638
123,-0.031228008905097474,0.04278214849474185,0.3300634580943703,-0.02964410143823602,-0.09442527776035331,-0.014752518959168131,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.09852024008267925
124,-0.035163754084837566,0.04278214849474185,0.3300634580943703,-0.02964410143823602,-0.09442527776035331,-0.011523922187403123,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.09852024008267925
125,-0.03511912863745509,0.04278214849474185,0.3300634580943703,-0.029682142803217806,-0.09442527776035331,-0.011523922187403123,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.09852024008267925
126,-0.03511912863745509,0.04278214849474185,0.3417835282072148,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.0560885892450406,-0.02499416171351035,5.9136638125747336e-05,-0.09852024008267925
127,-0.03377363208126097,0.04278214849474185,0.3417835282072148,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.0560885892450406,-0.026130304392444056,5.9136638125747336e-05,-0.09852024008267925
128,-0.03377363208126097,0.04278214849474185,0.35298383762153307,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.0560885892450406,-0.035678109139076,5.9136638125747336e-05,-0.09852024008267925
129,-0.03377363208126097,0.04885133050715809,0.35298383762153307,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.035678109139076,5.9136638125747336e-05,-0.09852024008267925
130,-0.03377363208126097,0.05419824719431836,0.35298383762153307,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.04027928448335977,5.9136638125747336e-05,-0.09852024008267925
131,-0.03098470548696073,0.05419824719431836,0.35298383762153307,-0.029682142803217806,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.04027928448335977,5.9136638125747336e-05,-0.10107888833433083
132,-0.03098470548696073,0.06340733409017293,0.35298383762153307,-0.03760682651305073,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.04027928448335977,5.9136638125747336e-05,-0.10107888833433083
133,-0.03098470548696073,0.0544430310189729,0.35298383762153307,-0.03760682651305073,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.04027928448335977,5.9136638125747336e-05,-0.09278135160726966
134,-0.03098470548696073,0.0544430310189729,0.3292347590377148,-0.03760682651305073,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.04027928448335977,5.9136638125747336e-05,-0.07060390322385118
135,-0.03098470548696073,0.0544430310189729,0.3419275562818551,-0.03760682651305073,-0.10508184013610189,-0.011523922187403123,-0.06106730116811163,-0.051304414936299135,5.9136638125747336e-05,-0.07060390322385118
136,-0.03098470548696073,0.0544430310189729,0.3536949701878961,-0.03760682651305073,-0.1158776327104514,-0.011523922187403123,-0.06106730116811163,-0.051304414936299135,5.9136638125747336e-05,-0.07060390322385118
137,-0.03098470548696073,0.0615560469100425,0.3536949701878961,-0.03760682651305073,-0.1158776327104514,-0.017415902653030252,-0.06106730116811163,-0.051304414936299135,5.9136638125747336e-05,-0.07060390322385118
138,-0.03098470548696073,0.06472080982217733,0.3536949701878961,-0.03760682651305073,-0.1158776327104514,-0.0200627952704521,-0.06106730116811163,-0.051304414936299135,5.9136638125747336e-05,-0.07060390322385118
139,-0.03098470548696073,0.07199158523814803,0.3536949701878961,-0.03760682651305073,-0.1158776327104514,-0.0200627952704521,-0.06106730116811163,-0.057678793383177544,5.9136638125747336e-05,-0.07060390322385118
