round,time_limit,player,landmark,minutes_used,timing_tag,is_correct,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
74,15,Novice,The Quad / Aula Maxima,9.7094004862368,in_time,1,-0.0479115664487369,0.0839321362204646,0.2524028500533444,0.004676683267951394,-0.10723123418973961,-0.09005805354126663,-0.04796569787939893,0.0018096666727414872,-0.015195070208255659,-0.013967783677658718
75,15,Average,Student Centre,9.962797361936179,in_time,1,-0.0479115664487369,0.09199399271657673,0.2524028500533444,0.004676683267951394,-0.10723123418973961,-0.09005805354126663,-0.04796569787939893,0.0018096666727414872,-0.021809198953305402,-0.013967783677658718
76,15,Average,Honan Collegiate Chapel,4.649144830350983,in_time,1,-0.0479115664487369,0.10856430869713257,0.2524028500533444,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04796569787939893,0.0018096666727414872,-0.021809198953305402,-0.013967783677658718
77,15,Novice,The Quad / Aula Maxima,12.470107428906708,in_time,0,-0.052534385536731856,0.10856430869713257,0.2524028500533444,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.044007046642130725,0.0018096666727414872,-0.021809198953305402,-0.013967783677658718
78,15,Novice,The Quad / Aula Maxima,13.88421905196539,in_time,1,-0.050400966759105964,0.10856430869713257,0.2524028500533444,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,0.0018096666727414872,-0.021809198953305402,-0.013967783677658718
79,15,Expert,Student Centre,6.596000201766391,in_time,1,-0.050400966759105964,0.10856430869713257,0.26464910544101794,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,0.0018096666727414872,-0.03220751640224019,-0.013967783677658718
80,15,Expert,Brookfield Health Sciences Complex,0.5961083076583717,in_time,1,-0.050400966759105964,0.10856430869713257,0.2875938765782896,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.01794302572129499,-0.03220751640224019,-0.013967783677658718
81,15,Average,Geography Building,9.462835800053945,in_time,1,-0.050400966759105964,0.11747056031026905,0.2875938765782896,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.01794302572129499,-0.03220751640224019,-0.02111946268037315
82,15,Average,Geography Building,9.45368405878213,in_time,1,-0.050400966759105964,0.12631945630073346,0.2875938765782896,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.01794302572129499,-0.03220751640224019,-0.028239031568701087
83,15,Expert,Brookfield Health Sciences Complex,6.202722893828432,in_time,1,-0.050400966759105964,0.12631945630073346,0.30045347225712116,0.004676683267951394,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.02902836114726891,-0.03220751640224019,-0.028239031568701087
84,15,Average,Glucksman Gallery,11.152102501795815,in_time,1,-0.050400966759105964,0.13225997471245313,0.30045347225712116,-0.00023099501082155492,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.02902836114726891,-0.03220751640224019,-0.028239031568701087
85,15,Average,Glucksman Gallery,6.098714712588865,in_time,1,-0.050400966759105964,0.1474860769869155,0.30045347225712116,-0.012830723386757717,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.02902836114726891,-0.03220751640224019,-0.028239031568701087
86,15,Average,Student Centre,8.13158180373681,in_time,0,-0.050400966759105964,0.13295913472391116,0.30045347225712116,-0.012830723386757717,-0.12239794693429544,-0.09005805354126663,-0.04583638084285519,-0.02902836114726891,-0.02073802635271895,-0.028239031568701087
87,15,Expert,The Quad / Aula Maxima,4.947281096976204,in_time,1,-0.050400966759105964,0.13295913472391116,0.31523065360323343,-0.012830723386757717,-0.12239794693429544,-0.09005805354126663,-0.05920703846507194,-0.02902836114726891,-0.02073802635271895,-0.028239031568701087
88,15,Average,Geography Building,7.265457434503659,in_time,1,-0.050400966759105964,0.1460394050135565,0.31523065360323343,-0.012830723386757717,-0.12239794693429544,-0.09005805354126663,-0.05920703846507194,-0.02902836114726891,-0.02073802635271895,-0.03846069974206632
89,15,Average,Honan Collegiate Chapel,10.151891073721371,in_time,0,-0.050400966759105964,0.13438019220275446,0.31523065360323343,-0.012830723386757717,-0.11236200574135093,-0.09005805354126663,-0.05920703846507194,-0.02902836114726891,-0.02073802635271895,-0.03846069974206632
90,15,Expert,Student Centre,5.770615651219359,in_time,1,-0.050400966759105964,0.13438019220275446,0.3288580931764941,-0.012830723386757717,-0.11236200574135093,-0.09005805354126663,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.03846069974206632
91,15,Novice,Glucksman Gallery,15.770824726021278,timeout,0,-0.05005112678685537,0.13438019220275446,0.3288580931764941,-0.013120691417448645,-0.11236200574135093,-0.09005805354126663,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.03846069974206632
92,15,Novice,Boole Library,10.352259528372025,in_time,1,-0.04164677563816425,0.13438019220275446,0.3288580931764941,-0.013120691417448645,-0.11236200574135093,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.03846069974206632
93,15,Novice,Honan Collegiate Chapel,12.73768634717783,in_time,0,-0.046573146210961446,0.13438019220275446,0.3288580931764941,-0.013120691417448645,-0.10807322959003302,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.03846069974206632
94,15,Novice,Glucksman Gallery,10.476456235982322,in_time,0,-0.05489548281085666,0.13438019220275446,0.3288580931764941,-0.0063502845433790304,-0.10807322959003302,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.03846069974206632
95,15,Novice,Geography Building,11.326915905191115,in_time,1,-0.04762749673411843,0.13438019220275446,0.3288580931764941,-0.0063502845433790304,-0.10807322959003302,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.04403882038007963
96,15,Novice,Honan Collegiate Chapel,9.617992577386381,in_time,1,-0.03781703188450285,0.13438019220275446,0.3288580931764941,-0.0063502845433790304,-0.1164549859664036,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.04403882038007963
97,15,Expert,Glucksman Gallery,7.523497105408584,in_time,1,-0.03781703188450285,0.13438019220275446,0.3393697238686932,-0.01555401648585747,-0.1164549859664036,-0.09654432234400509,-0.05920703846507194,-0.02902836114726891,-0.032096851708003304,-0.04403882038007963
98,15,Novice,Brookfield Health Sciences Complex,7.46211989704236,in_time,0,-0.052539495567714714,0.13438019220275446,0.3393697238686932,-0.01555401648585747,-0.1164549859664036,-0.09654432234400509,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.04403882038007963
99,15,Novice,Boole Library,12.154538246866352,in_time,1,-0.04732138185688512,0.13438019220275446,0.3393697238686932,-0.01555401648585747,-0.1164549859664036,-0.10038406639537027,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.04403882038007963
100,15,Novice,Geography Building,9.301711129827838,in_time,0,-0.0586851340061129,0.13438019220275446,0.3393697238686932,-0.01555401648585747,-0.1164549859664036,-0.10038406639537027,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.035551517993625124
101,15,Average,Boole Library,8.468941840824238,in_time,0,-0.0586851340061129,0.11960468703194133,0.3393697238686932,-0.01555401648585747,-0.1164549859664036,-0.08892944023688971,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.035551517993625124
102,15,Novice,Honan Collegiate Chapel,13.474609669271736,in_time,1,-0.05621707589488506,0.11960468703194133,0.3393697238686932,-0.01555401648585747,-0.11850568978324845,-0.08892944023688971,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.035551517993625124
103,15,Average,Honan Collegiate Chapel,11.42255125209415,in_time,1,-0.05621707589488506,0.12417320532219875,0.3393697238686932,-0.01555401648585747,-0.12253614921271219,-0.08892944023688971,-0.05920703846507194,-0.017678169103053604,-0.032096851708003304,-0.035551517993625124
104,15,Novice,Brookfield Health Sciences Complex,15.03934656700433,timeout,0,-0.05582610528062065,0.12417320532219875,0.3393697238686932,-0.01555401648585747,-0.12253614921271219,-0.08892944023688971,-0.05920703846507194,-0.017971597767352663,-0.032096851708003304,-0.035551517993625124
105,15,Novice,Honan Collegiate Chapel,7.097698345432917,in_time,1,-0.040499183319179344,0.12417320532219875,0.3393697238686932,-0.01555401648585747,-0.13530858418057995,-0.08892944023688971,-0.05920703846507194,-0.017971597767352663,-0.032096851708003304,-0.035551517993625124
106,15,Expert,Glucksman Gallery,5.895284967096823,in_time,1,-0.040499183319179344,0.12417320532219875,0.35275872432254496,-0.02729043174083383,-0.13530858418057995,-0.08892944023688971,-0.05920703846507194,-0.017971597767352663,-0.032096851708003304,-0.035551517993625124
107,15,Expert,Boole Library,6.207983844834507,in_time,1,-0.040499183319179344,0.12417320532219875,0.3649905073858464,-0.02729043174083383,-0.13530858418057995,-0.09892974936296725,-0.05920703846507194,-0.017971597767352663,-0.032096851708003304,-0.035551517993625124
108,15,Novice,Glucksman Gallery,12.69101000507224,in_time,0,-0.045106570292366865,0.12417320532219875,0.3649905073858464,-0.02373442617633514,-0.13530858418057995,-0.09892974936296725,-0.05920703846507194,-0.017971597767352663,-0.032096851708003304,-0.035551517993625124
109,15,Novice,Brookfield Health Sciences Complex,14.594455179209477,in_time,0,-0.04566712651681215,0.12417320532219875,0.3649905073858464,-0.02373442617633514,-0.13530858418057995,-0.09892974936296725,-0.05920703846507194,-0.017557786953720036,-0.032096851708003304,-0.035551517993625124
110,15,Expert,Student Centre,5.616248638771109,in_time,1,-0.04566712651681215,0.12417320532219875,0.3788390772466068,-0.02373442617633514,-0.13530858418057995,-0.09892974936296725,-0.05920703846507194,-0.017557786953720036,-0.04330244674042668,-0.035551517993625124
111,15,Novice,Glucksman Gallery,12.361532905541278,in_time,0,-0.05094074300965479,0.12417320532219875,0.3788390772466068,-0.01969360314935182,-0.13530858418057995,-0.09892974936296725,-0.05920703846507194,-0.017557786953720036,-0.04330244674042668,-0.035551517993625124
