round,time_limit,player,landmark,minutes_used,timing_tag,is_correct,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
12,10,Novice,The Quad / Aula Maxima,15.367260356192487,timeout,0,-9.623053687549007e-05,0.0020150798239766893,0.02858839107356549,0.0,-0.008933995424078744,-0.010194867168276162,-0.01334391314140732,0.01090779417860218,-1.1707988960552028e-07,-0.007942628950262003
13,10,Novice,Brookfield Health Sciences Complex,19.939067156772083,timeout,0,-1.64520017056322e-05,0.0020150798239766893,0.02858839107356549,0.0,-0.008933995424078744,-0.010194867168276162,-0.01334391314140732,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
14,10,Average,The Quad / Aula Maxima,7.8149516361230456,in_time,1,-1.64520017056322e-05,0.006609531043567425,0.02858839107356549,0.0,-0.008933995424078744,-0.010194867168276162,-0.017878349758710225,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
15,10,Average,Boole Library,7.1100567292932295,in_time,1,-1.64520017056322e-05,0.012791040124250691,0.02858839107356549,0.0,-0.008933995424078744,-0.016137263433517526,-0.017878349758710225,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
16,10,Expert,Honan Collegiate Chapel,7.478894618868619,in_time,1,-1.64520017056322e-05,0.012791040124250691,0.033874659834003215,0.0,-0.013950709403530971,-0.016137263433517526,-0.017878349758710225,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
17,10,Average,Honan Collegiate Chapel,4.769918164735444,in_time,1,-1.64520017056322e-05,0.02411718880642593,0.033874659834003215,0.0,-0.02484309068936759,-0.016137263433517526,-0.017878349758710225,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
18,10,Expert,The Quad / Aula Maxima,5.916518070758791,in_time,1,-1.64520017056322e-05,0.02411718880642593,0.042576640824821356,0.0,-0.02484309068936759,-0.016137263433517526,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
19,10,Average,Honan Collegiate Chapel,6.319847747061918,in_time,1,-1.64520017056322e-05,0.031942463512586644,0.042576640824821356,0.0,-0.0323716204277385,-0.016137263433517526,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
20,10,Novice,Glucksman Gallery,11.23292053785403,timeout,0,-1.6332147343321767e-05,0.031942463512586644,0.042576640824821356,-1.122257253882708e-07,-0.0323716204277385,-0.016137263433517526,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
21,10,Average,Glucksman Gallery,11.575255658001545,timeout,0,-1.6332147343321767e-05,0.03170224506385488,0.042576640824821356,0.00022213974623142672,-0.0323716204277385,-0.016137263433517526,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
22,10,Expert,Boole Library,6.4067706668423146,in_time,1,-1.6332147343321767e-05,0.03170224506385488,0.05023177109116703,0.00022213974623142672,-0.0323716204277385,-0.02331461164440473,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
23,10,Average,Glucksman Gallery,10.440765261020287,timeout,0,-1.6332147343321767e-05,0.03146320880593416,0.05023177109116703,0.00044346961467653487,-0.0323716204277385,-0.02331461164440473,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
24,10,Novice,Honan Collegiate Chapel,7.261190156751661,in_time,0,-0.006341239899198276,0.03146320880593416,0.05023177109116703,0.00044346961467653487,-0.02620683692276595,-0.02331461164440473,-0.026250339897348464,0.010829047262421588,-1.1707988960552028e-07,-0.007942628950262003
25,10,Novice,Student Centre,11.102314498643636,timeout,0,-0.00629354949918334,0.03146320880593416,0.05023177109116703,0.00044346961467653487,-0.02620683692276595,-0.02331461164440473,-0.026250339897348464,0.010829047262421588,-4.424060788126382e-05,-0.007942628950262003
26,10,Average,The Quad / Aula Maxima,2.209595216427231,in_time,0,-0.00629354949918334,0.013127851550436088,0.05023177109116703,0.00044346961467653487,-0.02620683692276595,-0.02331461164440473,-0.00903755553504415,0.010829047262421588,-4.424060788126382e-05,-0.007942628950262003
27,10,Novice,Honan Collegiate Chapel,14.019743004896162,timeout,0,-0.006444139754374647,0.013127851550436088,0.05023177109116703,0.00044346961467653487,-0.026061847131610687,-0.02331461164440473,-0.00903755553504415,0.010829047262421588,-4.424060788126382e-05,-0.007942628950262003
28,10,Expert,Brookfield Health Sciences Complex,6.942053571471562,in_time,1,-0.006444139754374647,0.013127851550436088,0.05688068047013632,0.00044346961467653487,-0.026061847131610687,-0.02331461164440473,-0.00903755553504415,0.004509382364391622,-4.424060788126382e-05,-0.007942628950262003
29,10,Average,The Quad / Aula Maxima,6.403305618450581,in_time,0,-0.006444139754374647,0.0046167019387231886,0.05688068047013632,0.00044346961467653487,-0.026061847131610687,-0.02331461164440473,-0.001042580765011951,0.004509382364391622,-4.424060788126382e-05,-0.007942628950262003
30,10,Expert,Brookfield Health Sciences Complex,7.7256235177079216,in_time,1,-0.006444139754374647,0.0046167019387231886,0.06169718250778544,0.00044346961467653487,-0.026061847131610687,-0.02331461164440473,-0.001042580765011951,-7.088796568887907e-05,-4.424060788126382e-05,-0.007942628950262003
31,10,Novice,Glucksman Gallery,12.129806902567216,timeout,0,-0.0063913349162149306,0.0046167019387231886,0.06169718250778544,0.000394539044533972,-0.026061847131610687,-0.02331461164440473,-0.001042580765011951,-7.088796568887907e-05,-4.424060788126382e-05,-0.007942628950262003
32,10,Average,Student Centre,11.57643964462797,timeout,0,-0.0063913349162149306,0.004580142723592401,0.06169718250778544,0.000394539044533972,-0.026061847131610687,-0.02331461164440473,-0.001042580765011951,-7.088796568887907e-05,-1.1614057326298162e-05,-0.007942628950262003
33,10,Novice,The Quad / Aula Maxima,11.174863008313052,timeout,0,-0.006350049298863524,0.004580142723592401,0.06169718250778544,0.000394539044533972,-0.026061847131610687,-0.02331461164440473,-0.0010818606033827225,-7.088796568887907e-05,-1.1614057326298162e-05,-0.007942628950262003
34,10,Average,Honan Collegiate Chapel,8.03562195368316,in_time,1,-0.006350049298863524,0.00898551480516761,0.06169718250778544,0.000394539044533972,-0.030152965458357547,-0.02331461164440473,-0.0010818606033827225,-7.088796568887907e-05,-1.1614057326298162e-05,-0.007942628950262003
35,10,Novice,Brookfield Health Sciences Complex,7.442294847404105,in_time,0,-0.012287687510443953,0.00898551480516761,0.06169718250778544,0.000394539044533972,-0.030152965458357547,-0.02331461164440473,-0.0010818606033827225,0.005510016307946132,-1.1614057326298162e-05,-0.007942628950262003
36,10,Novice,Glucksman Gallery,13.009469772313421,timeout,0,-0.012187419731872002,0.00898551480516761,0.06169718250778544,0.0003037828338897954,-0.030152965458357547,-0.02331461164440473,-0.0010818606033827225,0.005510016307946132,-1.1614057326298162e-05,-0.007942628950262003
37,10,Average,Honan Collegiate Chapel,8.312460733152074,in_time,1,-0.012187419731872002,0.012703069536497111,0.06169718250778544,0.0003037828338897954,-0.033607761085640196,-0.02331461164440473,-0.0010818606033827225,0.005510016307946132,-1.1614057326298162e-05,-0.007942628950262003
38,10,Average,Honan Collegiate Chapel,5.102308970973458,in_time,1,-0.012187419731872002,0.024131563169194452,0.06169718250778544,0.0003037828338897954,-0.044235815475580524,-0.02331461164440473,-0.0010818606033827225,0.005510016307946132,-1.1614057326298162e-05,-0.007942628950262003
39,10,Average,Student Centre,11.698531070833422,timeout,0,-0.012187419731872002,0.023934401549990464,0.06169718250778544,0.0003037828338897954,-0.044235815475580524,-0.02331461164440473,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
40,10,Expert,Boole Library,7.167036129380987,in_time,1,-0.012187419731872002,0.023934401549990464,0.06762529931398498,0.0003037828338897954,-0.044235815475580524,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
41,10,Novice,Glucksman Gallery,16.306322973653707,timeout,0,-0.012087751381477786,0.023934401549990464,0.06762529931398498,0.00021348278797127658,-0.044235815475580524,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
42,10,Average,Honan Collegiate Chapel,12.203475354295643,timeout,0,-0.012087751381477786,0.023376430741141693,0.06762529931398498,0.00021348278797127658,-0.043722567517822684,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
43,10,Novice,Honan Collegiate Chapel,9.36085052333559,in_time,0,-0.013877098620886394,0.023376430741141693,0.06762529931398498,0.00021348278797127658,-0.04201698685919263,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
44,10,Average,Honan Collegiate Chapel,11.90971925808453,timeout,0,-0.013877098620886394,0.022837088786323016,0.06762529931398498,0.00021348278797127658,-0.04151441821947523,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
45,10,Expert,Glucksman Gallery,4.538468304266182,in_time,1,-0.013877098620886394,0.022837088786323016,0.07988290360114905,-0.011307683324396571,-0.04151441821947523,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,0.00015838754290571267,-0.007942628950262003
46,10,Novice,Student Centre,16.8393412212956,timeout,0,-0.013762623190261225,0.022837088786323016,0.07988290360114905,-0.011307683324396571,-0.04151441821947523,-0.02874075081782124,-0.0010818606033827225,0.005510016307946132,5.838601730211758e-05,-0.007942628950262003
47,10,Expert,Boole Library,4.9474229329164485,in_time,1,-0.013762623190261225,0.022837088786323016,0.0910088538484047,-0.011307683324396571,-0.04151441821947523,-0.038811274954665284,-0.0010818606033827225,0.005510016307946132,5.838601730211758e-05,-0.007942628950262003
48,10,Novice,Honan Collegiate Chapel,10.180698715368454,timeout,0,-0.013988962147543683,0.022837088786323016,0.0910088538484047,-0.011307683324396571,-0.04129848565103334,-0.038811274954665284,-0.0010818606033827225,0.005510016307946132,5.838601730211758e-05,-0.007942628950262003
49,10,Expert,The Quad / Aula Maxima,9.517054729796467,in_time,1,-0.013988962147543683,0.022837088786323016,0.09142941110465687,-0.011307683324396571,-0.04129848565103334,-0.038811274954665284,-0.0014726926085385414,0.005510016307946132,5.838601730211758e-05,-0.007942628950262003
50,10,Expert,Student Centre,5.634459217584497,in_time,1,-0.013988962147543683,0.022837088786323016,0.10125229367559857,-0.011307683324396571,-0.04129848565103334,-0.038811274954665284,-0.0014726926085385414,0.005510016307946132,-0.008736520470634057,-0.007942628950262003
51,10,Novice,Brookfield Health Sciences Complex,12.208678917004482,timeout,0,-0.013827287215835326,0.022837088786323016,0.10125229367559857,-0.011307683324396571,-0.04129848565103334,-0.038811274954665284,-0.0014726926085385414,0.005366621205199776,-0.008736520470634057,-0.007942628950262003
52,10,Expert,Boole Library,4.228331318430305,in_time,1,-0.013827287215835326,0.022837088786323016,0.11421736392280371,-0.011307683324396571,-0.04129848565103334,-0.0502842015672816,-0.0014726926085385414,0.005366621205199776,-0.008736520470634057,-0.007942628950262003
53,10,Expert,Brookfield Health Sciences Complex,6.243317242458549,in_time,1,-0.013827287215835326,0.022837088786323016,0.12256481033306592,-0.011307683324396571,-0.04129848565103334,-0.0502842015672816,-0.0014726926085385414,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
54,10,Average,Boole Library,8.624921496176663,in_time,1,-0.013827287215835326,0.02568333660655622,0.12256481033306592,-0.011307683324396571,-0.04129848565103334,-0.052748592537098425,-0.0014726926085385414,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
55,10,Novice,Glucksman Gallery,12.582036903718322,timeout,0,-0.013806185542082374,0.02568333660655622,0.12256481033306592,-0.011326186657724719,-0.04129848565103334,-0.052748592537098425,-0.0014726926085385414,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
56,10,Expert,Honan Collegiate Chapel,6.499270187649228,in_time,1,-0.013806185542082374,0.02568333660655622,0.1298611863743588,-0.011326186657724719,-0.04826236860690024,-0.052748592537098425,-0.0014726926085385414,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
57,10,Average,The Quad / Aula Maxima,9.56157110075786,in_time,0,-0.013806185542082374,0.02434279277109202,0.1298611863743588,-0.011326186657724719,-0.04826236860690024,-0.052748592537098425,-0.0002957909922000565,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
58,10,Expert,Glucksman Gallery,7.844047813185532,in_time,1,-0.013806185542082374,0.02434279277109202,0.13409187179745144,-0.015082698123061018,-0.04826236860690024,-0.052748592537098425,-0.0002957909922000565,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
59,10,Average,Glucksman Gallery,6.79992532180869,in_time,0,-0.013806185542082374,0.0158266986442717,0.13409187179745144,-0.007597280424792296,-0.04826236860690024,-0.052748592537098425,-0.0002957909922000565,-0.0022171452285200234,-0.008736520470634057,-0.007942628950262003
60,10,Novice,Geography Building,14.731685099518469,timeout,0,-0.01375640650385375,0.0158266986442717,0.13409187179745144,-0.007597280424792296,-0.04826236860690024,-0.052748592537098425,-0.0002957909922000565,-0.0022171452285200234,-0.008736520470634057,-0.007984162380931286
61,10,Novice,Brookfield Health Sciences Complex,9.49323609112379,in_time,0,-0.014953498496614549,0.0158266986442717,0.13409187179745144,-0.007597280424792296,-0.04826236860690024,-0.052748592537098425,-0.0002957909922000565,-0.0011649335625114467,-0.008736520470634057,-0.007984162380931286
62,10,Expert,The Quad / Aula Maxima,4.418139891392151,in_time,1,-0.014953498496614549,0.0158266986442717,0.1470884221626253,-0.007597280424792296,-0.04826236860690024,-0.052748592537098425,-0.011848280205687945,-0.0011649335625114467,-0.008736520470634057,-0.007984162380931286
63,10,Expert,Boole Library,7.534892247699363,in_time,1,-0.014953498496614549,0.0158266986442717,0.15170284682281554,-0.007597280424792296,-0.04826236860690024,-0.05670461758113957,-0.011848280205687945,-0.0011649335625114467,-0.008736520470634057,-0.007984162380931286
64,10,Average,Student Centre,12.667720345711302,timeout,0,-0.014953498496614549,0.015614593543989384,0.15170284682281554,-0.007597280424792296,-0.04826236860690024,-0.05670461758113957,-0.011848280205687945,-0.0011649335625114467,-0.008558956007912795,-0.007984162380931286
65,10,Novice,Glucksman Gallery,11.823624556322683,timeout,0,-0.01489028122561581,0.015614593543989384,0.15170284682281554,-0.007652911623271186,-0.04826236860690024,-0.05670461758113957,-0.011848280205687945,-0.0011649335625114467,-0.008558956007912795,-0.007984162380931286
66,10,Novice,The Quad / Aula Maxima,13.896010000391138,timeout,0,-0.014863885545558784,0.015614593543989384,0.15170284682281554,-0.007652911623271186,-0.04826236860690024,-0.05670461758113957,-0.011871253636709968,-0.0011649335625114467,-0.008558956007912795,-0.007984162380931286
67,10,Novice,Geography Building,16.482832480500655,timeout,0,-0.014803258176469264,0.015614593543989384,0.15170284682281554,-0.007652911623271186,-0.04826236860690024,-0.05670461758113957,-0.011871253636709968,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
68,10,Novice,Honan Collegiate Chapel,9.196926534059378,in_time,1,-0.012977130205590342,0.015614593543989384,0.15170284682281554,-0.007652911623271186,-0.049893997740644125,-0.05670461758113957,-0.011871253636709968,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
69,10,Novice,Honan Collegiate Chapel,12.20224066517456,timeout,0,-0.013304737640691037,0.015614593543989384,0.15170284682281554,-0.007652911623271186,-0.049600996724744204,-0.05670461758113957,-0.011871253636709968,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
70,10,Average,Honan Collegiate Chapel,10.572286316531134,timeout,0,-0.013304737640691037,0.015052947635717217,0.15170284682281554,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.011871253636709968,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
71,10,Average,The Quad / Aula Maxima,5.225242435291717,in_time,1,-0.013304737640691037,0.027351110866477853,0.15170284682281554,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.022588224452087097,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
72,10,Expert,The Quad / Aula Maxima,5.162118609801329,in_time,1,-0.013304737640691037,0.027351110866477853,0.16265410742267522,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.03246165745949401,-0.0011649335625114467,-0.008558956007912795,-0.008033180253812175
73,10,Novice,Geography Building,10.628549995045733,timeout,0,-0.01325701915231474,0.027351110866477853,0.16265410742267522,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.03246165745949401,-0.0011649335625114467,-0.008558956007912795,-0.008071014590395912
74,10,Novice,The Quad / Aula Maxima,9.7094004862368,in_time,1,-0.012640989479755869,0.027351110866477853,0.16265410742267522,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.03298846904154436,-0.0011649335625114467,-0.008558956007912795,-0.008071014590395912
75,10,Average,Student Centre,9.962797361936179,in_time,1,-0.012640989479755869,0.02713148844188169,0.16265410742267522,-0.007652911623271186,-0.049076024188958976,-0.05670461758113957,-0.03298846904154436,-0.0011649335625114467,-0.008378772821536365,-0.008071014590395912
76,10,Average,Honan Collegiate Chapel,4.649144830350983,in_time,1,-0.012640989479755869,0.04067020456985108,0.16265410742267522,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03298846904154436,-0.0011649335625114467,-0.008378772821536365,-0.008071014590395912
77,10,Novice,The Quad / Aula Maxima,12.470107428906708,timeout,0,-0.012826867053264142,0.04067020456985108,0.16265410742267522,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03282929679786738,-0.0011649335625114467,-0.008378772821536365,-0.008071014590395912
78,10,Novice,The Quad / Aula Maxima,13.88421905196539,timeout,0,-0.013011051181112643,0.04067020456985108,0.16265410742267522,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.0011649335625114467,-0.008378772821536365,-0.008071014590395912
79,10,Expert,Student Centre,6.596000201766391,in_time,1,-0.013011051181112643,0.04067020456985108,0.1700516826986336,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.0011649335625114467,-0.014660067277410014,-0.008071014590395912
80,10,Expert,Brookfield Health Sciences Complex,0.5961083076583717,in_time,1,-0.013011051181112643,0.04067020456985108,0.1932692798676445,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02115249640479908,-0.014660067277410014,-0.008071014590395912
81,10,Average,Geography Building,9.462835800053945,in_time,1,-0.013011051181112643,0.041686630388392015,0.1932692798676445,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02115249640479908,-0.014660067277410014,-0.00888719983869434
82,10,Average,Geography Building,9.45368405878213,in_time,1,-0.013011051181112643,0.04271958223102802,0.1932692798676445,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02115249640479908,-0.014660067277410014,-0.009718283378369481
83,10,Expert,Brookfield Health Sciences Complex,6.202722893828432,in_time,1,-0.013011051181112643,0.04271958223102802,0.20144378537616942,-0.007652911623271186,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02819915150707704,-0.014660067277410014,-0.009718283378369481
84,10,Average,Glucksman Gallery,11.152102501795815,timeout,0,-0.013011051181112643,0.04225791246072849,0.20144378537616942,-0.007271509438035094,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02819915150707704,-0.014660067277410014,-0.009718283378369481
85,10,Average,Glucksman Gallery,6.098714712588865,in_time,1,-0.013011051181112643,0.052614231221155765,0.20144378537616942,-0.01584145077980919,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02819915150707704,-0.014660067277410014,-0.009718283378369481
86,10,Average,Student Centre,8.13158180373681,in_time,0,-0.013011051181112643,0.04674187744774758,0.20144378537616942,-0.01584145077980919,-0.061467931421382724,-0.05670461758113957,-0.03267136515882986,-0.02819915150707704,-0.010023654331589964,-0.009718283378369481
87,10,Expert,The Quad / Aula Maxima,4.947281096976204,in_time,1,-0.013011051181112643,0.04674187744774758,0.21281307033304958,-0.01584145077980919,-0.061467931421382724,-0.05670461758113957,-0.04295849725847466,-0.02819915150707704,-0.010023654331589964,-0.009718283378369481
88,10,Average,Geography Building,7.265457434503659,in_time,1,-0.013011051181112643,0.05395132152210554,0.21281307033304958,-0.01584145077980919,-0.061467931421382724,-0.05670461758113957,-0.04295849725847466,-0.02819915150707704,-0.010023654331589964,-0.015352153582172394
89,10,Average,Honan Collegiate Chapel,10.151891073721371,timeout,0,-0.013011051181112643,0.052864219701742224,0.21281307033304958,-0.01584145077980919,-0.06053218300363352,-0.05670461758113957,-0.04295849725847466,-0.02819915150707704,-0.010023654331589964,-0.015352153582172394
90,10,Expert,Student Centre,5.770615651219359,in_time,1,-0.013011051181112643,0.052864219701742224,0.22224438870435065,-0.01584145077980919,-0.06053218300363352,-0.05670461758113957,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015352153582172394
91,10,Novice,Glucksman Gallery,15.770824726021278,timeout,0,-0.013037409263396681,0.052864219701742224,0.22224438870435065,-0.015819603644493224,-0.06053218300363352,-0.05670461758113957,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015352153582172394
92,10,Novice,Boole Library,10.352259528372025,timeout,0,-0.013449920972327757,0.052864219701742224,0.22224438870435065,-0.015819603644493224,-0.06053218300363352,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015352153582172394
93,10,Novice,Honan Collegiate Chapel,12.73768634717783,timeout,0,-0.013893213433014143,0.052864219701742224,0.22224438870435065,-0.015819603644493224,-0.06014626357159791,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015352153582172394
94,10,Novice,Glucksman Gallery,10.476456235982322,timeout,0,-0.013911614468176878,0.052864219701742224,0.22224438870435065,-0.015804633991023866,-0.06014626357159791,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015352153582172394
95,10,Novice,Geography Building,11.326915905191115,timeout,0,-0.013925554682697761,0.052864219701742224,0.22224438870435065,-0.015804633991023866,-0.06014626357159791,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015341454580069714
96,10,Novice,Honan Collegiate Chapel,9.617992577386381,in_time,1,-0.013265182097136386,0.052864219701742224,0.22224438870435065,-0.015804633991023866,-0.060710465392271706,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015341454580069714
97,10,Expert,Glucksman Gallery,7.523497105408584,in_time,1,-0.013265182097136386,0.052864219701742224,0.22681763048995227,-0.019808854909292555,-0.060710465392271706,-0.05638625132286862,-0.04295849725847466,-0.02819915150707704,-0.01788490351737964,-0.015341454580069714
98,10,Novice,Brookfield Health Sciences Complex,7.46211989704236,in_time,0,-0.020890690481501585,0.052864219701742224,0.22681763048995227,-0.019808854909292555,-0.060710465392271706,-0.05638625132286862,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.015341454580069714
99,10,Novice,Boole Library,12.154538246866352,timeout,0,-0.021243397992530937,0.052864219701742224,0.22681763048995227,-0.019808854909292555,-0.060710465392271706,-0.056126711833620606,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.015341454580069714
100,10,Novice,Geography Building,9.301711129827838,in_time,0,-0.023279245305975495,0.052864219701742224,0.22681763048995227,-0.019808854909292555,-0.060710465392271706,-0.056126711833620606,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.013820931117840808
101,10,Average,Boole Library,8.468941840824238,in_time,0,-0.023279245305975495,0.047412838324482016,0.22681763048995227,-0.019808854909292555,-0.060710465392271706,-0.05190055949554917,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.013820931117840808
102,10,Novice,Honan Collegiate Chapel,13.474609669271736,timeout,0,-0.023652742804086534,0.047412838324482016,0.22681763048995227,-0.019808854909292555,-0.06040012717880992,-0.05190055949554917,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.013820931117840808
103,10,Average,Honan Collegiate Chapel,11.42255125209415,timeout,0,-0.023652742804086534,0.04638379704228071,0.22681763048995227,-0.019808854909292555,-0.059492281598329165,-0.05190055949554917,-0.04295849725847466,-0.022320313123796547,-0.01788490351737964,-0.013820931117840808
104,10,Novice,Brookfield Health Sciences Complex,15.03934656700433,timeout,0,-0.023639224196341003,0.04638379704228071,0.22681763048995227,-0.019808854909292555,-0.059492281598329165,-0.05190055949554917,-0.04295849725847466,-0.022330459019342733,-0.01788490351737964,-0.013820931117840808
105,10,Novice,Honan Collegiate Chapel,7.097698345432917,in_time,1,-0.015186464021860356,0.04638379704228071,0.22681763048995227,-0.019808854909292555,-0.06653624841039638,-0.05190055949554917,-0.04295849725847466,-0.022330459019342733,-0.01788490351737964,-0.013820931117840808
106,10,Expert,Glucksman Gallery,5.895284967096823,in_time,1,-0.015186464021860356,0.04638379704228071,0.23580262568986682,-0.027684844987389094,-0.06653624841039638,-0.05190055949554917,-0.04295849725847466,-0.022330459019342733,-0.01788490351737964,-0.013820931117840808
