round,player_Novice,player_Average,player_Expert,landmark_Glucksman Gallery,landmark_Honan Collegiate Chapel,landmark_Boole Library,landmark_The Quad / Aula Maxima,landmark_Brookfield Health Sciences Complex,landmark_Student Centre,landmark_Geography Building
1,0.0,0.004989694910020799,0.0,0.0,0.0,0.0,-0.004989694910020799,0.0,0.0,0.0
2,0.0,-0.0020710726456155152,0.0,0.0,0.0,0.0,-0.004989694910020799,0.00696662398822783,0.0,0.0
3,0.00485747665351283,-0.0020710726456155152,0.0,0.0,0.0,0.0,-0.004989694910020799,0.0020435057583161782,0.0,0.0
4,-0.0016133368296659322,-0.0020710726456155152,0.0,0.0,0.0,0.0,-0.004989694910020799,0.0020435057583161782,0.006384535970069712,0.0
5,-0.0016133368296659322,-0.0020710726456155152,-0.013508829147928508,0.0,0.0,0.0,-0.004989694910020799,0.0020435057583161782,0.006384535970069712,0.013508829147928508
6,-0.006378332086615273,-0.0020710726456155152,-0.013508829147928508,0.0,0.0,0.0,-0.004989694910020799,0.0020435057583161782,0.011086650057939075,0.013508829147928508
7,-0.006219546165038285,-0.0020710726456155152,-0.013508829147928508,0.0,0.0,-0.00015258155126934793,-0.004989694910020799,0.0020435057583161782,0.011086650057939075,0.013508829147928508
8,-0.006219546165038285,-0.0020710726456155152,-0.005626433483419244,0.0,0.0,-0.00015258155126934793,-0.004989694910020799,0.0020435057583161782,0.011086650057939075,0.005626433483419244
9,-0.005624986034935243,-0.0020710726456155152,-0.005626433483419244,0.0,0.0,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.011086650057939075,0.005626433483419244
10,-0.007070051802572768,-0.0020710726456155152,-0.005626433483419244,0.0,0.0,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.012476372881284099,0.005626433483419244
11,-0.014135343883725681,-0.0020710726456155152,-0.005626433483419244,0.0,0.0,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.012476372881284099,0.01233499272457005
12,-0.01916903794343758,-0.0020710726456155152,-0.005626433483419244,0.0,0.00459507341550464,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.012476372881284099,0.01233499272457005
13,-0.01916903794343758,-0.0020710726456155152,0.005426459204371931,0.0,0.00459507341550464,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.0012771919079192194,0.01233499272457005
14,-0.01916903794343758,-0.0020710726456155152,0.019283799656835417,0.0,0.00459507341550464,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.0012771919079192194,-0.0015223477278934385
15,-0.01916903794343758,0.006244995053771245,0.019283799656835417,0.0,-0.003611251455004581,-0.0007241429370847367,-0.004989694910020799,0.0020435057583161782,0.0012771919079192194,-0.0015223477278934385
16,-0.017285567545733432,0.006244995053771245,0.019283799656835417,0.0,-0.003611251455004581,-0.0007241429370847367,-0.0067106192323066445,0.0020435057583161782,0.0012771919079192194,-0.0015223477278934385
17,-0.019079086830756244,0.006244995053771245,0.019283799656835417,0.0,-0.003611251455004581,-0.0007241429370847367,-0.0067106192323066445,0.0020435057583161782,0.00296090388977737,-0.0015223477278934385
18,-0.019079086830756244,-0.0005551820079559349,0.019283799656835417,0.0,-0.003611251455004581,0.005987207428625688,-0.0067106192323066445,0.0020435057583161782,0.00296090388977737,-0.0015223477278934385
19,-0.01770818709663852,-0.0005551820079559349,0.019283799656835417,0.0,-0.003611251455004581,0.005987207428625688,-0.007949029327690843,0.0020435057583161782,0.00296090388977737,-0.0015223477278934385
20,-0.01770818709663852,0.006943433071753695,0.019283799656835417,0.0,-0.003611251455004581,0.005987207428625688,-0.007949029327690843,0.0020435057583161782,0.00296090388977737,-0.009020962807603068
21,-0.01770818709663852,0.0033480797567556468,0.019283799656835417,0.0,-0.003611251455004581,0.009490634096365264,-0.007949029327690843,0.0020435057583161782,0.00296090388977737,-0.009020962807603068
22,-0.016481100533093408,0.0033480797567556468,0.019283799656835417,0.0,-0.004706340659124522,0.009490634096365264,-0.007949029327690843,0.0020435057583161782,0.00296090388977737,-0.009020962807603068
23,-0.016481100533093408,0.012164812921311637,0.019283799656835417,0.0,-0.01318873141435044,0.009490634096365264,-0.007949029327690843,0.0020435057583161782,0.00296090388977737,-0.009020962807603068
24,-0.016210702010490817,0.012164812921311637,0.019283799656835417,0.0,-0.01318873141435044,0.009490634096365264,-0.007949029327690843,0.0020435057583161782,0.0027129791230111407,-0.009020962807603068
25,-0.016210702010490817,0.019204600108070694,0.019283799656835417,0.0,-0.01318873141435044,0.002715206094644448,-0.007949029327690843,0.0020435057583161782,0.0027129791230111407,-0.009020962807603068
26,-0.018965998056391254,0.019204600108070694,0.019283799656835417,0.0,-0.010724411873949265,0.002715206094644448,-0.007949029327690843,0.0020435057583161782,0.0027129791230111407,-0.009020962807603068
27,-0.018965998056391254,0.019204600108070694,0.007048877569765856,0.011604797344387869,-0.010724411873949265,0.002715206094644448,-0.007949029327690843,0.0020435057583161782,0.0027129791230111407,-0.009020962807603068
28,-0.0171361901751733,0.019204600108070694,0.007048877569765856,0.011604797344387869,-0.010724411873949265,0.002715206094644448,-0.007949029327690843,0.0020435057583161782,0.0010536061285301753,-0.009020962807603068
29,-0.0171361901751733,0.019204600108070694,0.016717640056374022,0.011604797344387869,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,0.0020435057583161782,0.0010536061285301753,-0.009020962807603068
30,-0.0171361901751733,0.02251199332987582,0.016717640056374022,0.011604797344387869,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,-0.001018895372984865,0.0010536061285301753,-0.009020962807603068
31,-0.0171361901751733,0.01363539542148166,0.016717640056374022,0.019615385700743573,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,-0.001018895372984865,0.0010536061285301753,-0.009020962807603068
32,-0.0171361901751733,0.01363539542148166,0.026537340448739552,0.010291490657782194,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,-0.001018895372984865,0.0010536061285301753,-0.009020962807603068
33,-0.0171361901751733,0.01882297141615178,0.026537340448739552,0.010291490657782194,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,-0.005767200819719208,0.0010536061285301753,-0.009020962807603068
34,-0.016651421688480925,0.01882297141615178,0.026537340448739552,0.010291490657782194,-0.02039317436055743,0.002715206094644448,-0.007949029327690843,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
35,-0.016651421688480925,0.024049435448223005,0.026537340448739552,0.010291490657782194,-0.02039317436055743,0.002715206094644448,-0.012675087229031847,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
36,-0.016651421688480925,0.017725894576482763,0.026537340448739552,0.015941075199771174,-0.02039317436055743,0.002715206094644448,-0.012675087229031847,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
37,-0.016651421688480925,0.017725894576482763,0.03686569326738838,0.015941075199771174,-0.02039317436055743,0.002715206094644448,-0.022615588133767576,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
38,-0.019529041172534272,0.017725894576482763,0.03686569326738838,0.018425795942638983,-0.02039317436055743,0.002715206094644448,-0.022615588133767576,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
39,-0.026690125255982244,0.017725894576482763,0.03686569326738838,0.018425795942638983,-0.014121610131891576,0.002715206094644448,-0.022615588133767576,-0.005767200819719208,0.0010536061285301753,-0.009449939524727264
40,-0.026690125255982244,0.00816587087463204,0.03686569326738838,0.018425795942638983,-0.014121610131891576,0.002715206094644448,-0.022615588133767576,0.002783224551166838,0.0010536061285301753,-0.009449939524727264
41,-0.026720190208651882,0.00816587087463204,0.03686569326738838,0.018425795942638983,-0.014121610131891576,0.002715206094644448,-0.022615588133767576,0.002783224551166838,0.0010536061285301753,-0.009423908130925107
42,-0.026720190208651882,0.017361052639816073,0.03686569326738838,0.018425795942638983,-0.014121610131891576,0.002715206094644448,-0.022615588133767576,-0.005449670750218869,0.0010536061285301753,-0.009423908130925107
43,-0.026720190208651882,0.017361052639816073,0.04502075737803185,0.01057401934024258,-0.014121610131891576,0.002715206094644448,-0.022615588133767576,-0.005449670750218869,0.0010536061285301753,-0.009423908130925107
44,-0.028280350993861815,0.017361052639816073,0.04502075737803185,0.01057401934024258,-0.01276895841663567,0.002715206094644448,-0.022615588133767576,-0.005449670750218869,0.0010536061285301753,-0.009423908130925107
45,-0.028280350993861815,0.023433840389319845,0.04502075737803185,0.01057401934024258,-0.018350622124780346,0.002715206094644448,-0.022615588133767576,-0.005449670750218869,0.0010536061285301753,-0.009423908130925107
46,-0.028280350993861815,0.023433840389319845,0.05604106062776604,0.01057401934024258,-0.018350622124780346,0.002715206094644448,-0.022615588133767576,-0.016064041956647707,0.0010536061285301753,-0.009423908130925107
47,-0.028280350993861815,0.032712926494996866,0.05604106062776604,0.01057401934024258,-0.018350622124780346,-0.0054010578281692544,-0.022615588133767576,-0.016064041956647707,0.0010536061285301753,-0.009423908130925107
48,-0.028280350993861815,0.032712926494996866,0.06671385534414656,0.01057401934024258,-0.018350622124780346,-0.0054010578281692544,-0.03264111093338648,-0.016064041956647707,0.0010536061285301753,-0.009423908130925107
49,-0.028280350993861815,0.04011605535765745,0.06671385534414656,0.004090476120497171,-0.018350622124780346,-0.0054010578281692544,-0.03264111093338648,-0.016064041956647707,0.0010536061285301753,-0.009423908130925107
50,-0.028280350993861815,0.04011605535765745,0.07794578964567334,0.004090476120497171,-0.02931154460669923,-0.0054010578281692544,-0.03264111093338648,-0.016064041956647707,0.0010536061285301753,-0.009423908130925107
